1. Best looking smartphone2. Display is good and clear3. Camera is owesome cant get better in this price segment4.battery is only 2950 mah but blive me it behaves as if it is more tha 4000 mah, battery will surely impress you.5. Dedicated memory card slot6. Removable battery7. No heating problem at allOnly problem with it is that display is not protected. You have to take care and finger print sensor work good 9/10 times.	5
Android Nougat is not at par with my previous phone's cyanogen OS. At least half a second lag in response. Downloaded the latest upgrade but still the same. Camera quality is OK. File manager app that I installed from play store is unable to move or delete files. App permission issue. Doesn't show which permission required. Tried by providing all access from app management, but such a versatile app is not allowed on my phone. Somebody please suggest a way out.	3
Everything is good, the look is amazing. It is a revolution in the history of Micromax.The only issue is the camera, which is not up to the mark as far as the declared camera quality is concerned which is 13 and 16 MP camera.Although the camera is fine.The front look is literally amazing.	4
Good phone in this price range. Suited for normal day to day usage.Goods:1.Large screen suited for watching HD movies.2.Battery lasts more than a day with moderate usage.3.Performance is as expected, no lags while playing heavy games like Asphalt84.Dedicated memory and 4G sim slots, and also removable battery.5.Overall look and feel is premium.I have taken out one star cause :1. Takes more time to charge, takes around 3 hours to charge from 20%-100%. expected a fast charger.2.The screen display is not so crisp and sharp. Though you cant make out unless you have used premium mobiles.3. Edit- Fragile screen with no gorilla glass. Screen shattered the first time it fell.	3
Best mobile phone. Both front and back camera s are amazing. Super pixel feature is wonderful in capturing minute details. It brought back my hobby of photography. Fingerprint sensor fast ram removable battery separate memory slot infinity display are wonderful. Screen is cool on my eyes. One handed operations are easy Hindi writting app is not good. No fast charging.ibut over all good satisfactory performance	5
I bought this one a month ago..There are soo many issues with this mobile,when you tries to call someone,mobile screen automatically gets locked and its not at all responding till we disconnects the call..Only Battery backup is good.I thought that i will get the best mobile,But i didn't.Very disappointed.	2
Phone looks gud only in outward appearance.Call quality (the basic function of a mobile) not gud. Inaudible and mumbled voice output on earphones. Tried different earphones but result always same. Front camera quality okay but main camera poor quality which is even worsen by poor quality display. Don't go for it coz better phones available in this range. Even one year old Lenovo k6 is working better than this. Buttons on display not as gud in operation as advertised.	1
Really,the screen and the touch is fabulous,graphics intelligent and a very accurated android makes the phone eye-catching.a great mobile for India.No heating,charging time is 45-60 min,camera is awesome	5
I liked this phone very much...it's almost similar to Samsung j7 Max...then y pay extra...go for this phone. Camera clarity is good.it also looks biguser friendly...	5
HORRIBLE PHONE...THE PHONE IS DEAD IN JUST 3 MONTHS.CUSTOMER CARE IS HORRIBLE.MICROMAX COMPANY MUST BE BANNED.ITS A FRAUD COMPANY.	1
It's a good product and value for money as compared to vivo and other infinity display phones but sometimes it give continuous alerts of messages message app is not working properly	4
I would say that It Good Phone in 10k range. I am sharing my experiences of this phone.Memory: It is giving on 22GB for storage (10 GB used by systems)Processor(Speed): Speed is very good.Battery: Wifi(32Hrs), With mobile internet(25 Hrs),Display : Display is best in 10k range phone(You can face some touch issues)Camera: Front Camera is good not best event it is 16MP and 13MP.	4
After using for 1monthHardware - 4of5 star (it is premium/steady)  Droped the phone from shoulder hight withot back case and was surprised to see the phone survived without any dent or damaged screen..Software - 2.5of5 star (integration could b better)  This phone is a best buy for normal user  As it lags a little while multi taskingBattery - 4of5 star (survive a day even if the internet is on)  4of5 star (charging time from 0to100% 2-3 hrs approx)Sound - 4of5 star (loud/clear)Vibration - 4of5 star (moderate)Voice call quality - 4.5of5 star (clear)Network - 4.5of5 star (no network issue)Earphone - 3of5 star (music)  2of5 star (for call as the voice is to sharp)Camera - 5of5 star (front is awesome)  4of5 star (rear is good)	4
Good and reasonable.... i like itthnq for amazing deal ..	4
9499/-Lightweight, Decent phone with superior handling. Display and cameras are 4/5Battery is 3.5/5VFM is 5/5	4
Its a perfect phone in 10k range. i am using this device from 6 days.In review many people criticized it for low processor.But its working well as i can play Asphalt fluently.Both the cameras are ok.No preinstalled useless apps.You can even uninstall some of the preinstalled Apps.Look is cool.Its handy!!!!! And in last there is ok type Earbud,Back cover and tempered glass provided with the pack.Overall a wonderful product by Micromax.	5
Not the greatest phone but great value for money.Build quality is gorgeous. It gives off an expensive taste of a high end phone even though it's nowhere near the price. It doesn't have a gorilla glass on front so If you don't case this phone immediately you will regret it.Phone's performance is smooth and makes it worth the price. I use my phone as a phone and I don't use it for gaming. It's smooth as butter for the tasks I use it for.Camera quality is good enough.The phone's also got some drawbacks... There is tons of bloatware as to be expected. A good chunk of them are uninstallable. The speaker is not quite loud and finger print sensor refuses to work sometimes.That's all I have for now. So far so good. Great for those who are not big on special brands.But as it stands I'd rate this phone a solid 4/5.Size is great; screen is nice, Very small bezel, Battery lasts fine... try it.	4
great phone for this cost... Micromax comes back with a bang..... I love my phone... great Micromax keep it up.. good going guys...	5
Fantastic cellphone with 10k prize.Front camera is good...Back camera is ok..Battery is good...Fingerprint sensor response is very good..Display is also nice...GUI is ok..No facility to dial video call directly.. you need to install Apps for video call...Sound and speaker is good... Speaker is sometimes bit loud...Gaming is average...One disappointing thing is, It has written "Made in china" (hence given 4 star)... Being an Indian company, Micromax should manufactur the phones in India...Overall good product by Micromax....	4
Nice phone, Nice camera  and good battery backup but sometimes while during in videocalling my battery percentage has quickly down and otherwise all are very good with packing and I m satisfied with Canvas Infinity than Infocus Vision 3#Well Thanks Amazon	4
good phone......worth money.....impressed.......#not impressed with its camera....rest all salient features are awe	5
This mobile is really so good. A very large and clear display. Battery life is so good and with stand for 2 days even for full internet and call usage. Very handy with Android 7 look so good user interface and icons. Really value for money.	5
Awesome phone.. display quality superbGreat work on phone fantastic ... value for money ...and for battery life 5 star out of 5..Battery life superb.... INDIAN ' company rocks	5
Awesome Product. It is a nice product with the price. Nobody gives you this specification at this Price. One main drawback is that charging time is more than other devices.	5
Great Value. Good camera screen speakers. Micromax has definitely nailed it.I use this as my primary phone over my iphone 7 now	5
Guys,I don't usually write reviews. But, for the guys who are saying that they are facing lag issues & hang problem-- Please disable the Magnification Gesture. And any other gesture which you might have enabled at the phone startup.Your problem will go away !Cheers.Only front camera is good though. Rear camera quality not that good. But works for 9999 range.	5
Not good to buy... incoming voice problem, automatic switchoff and hanging problem also. I bought on 22 January 2018 and it's only 2 month and so many issues.	1
Nice phoneNo hang no heatingGreat touch and cameraNice fingerprintGood battery backupOnly problem is that can't find tempered glass of this model which perfectly fits it.Overall a nice phone	4
After 3 days of usage, I would say it's a great mobile from Micromax. My review based on usage is...Pros:Premium look & build qualityFront camera is goodNo lagging issue till nowBattery lasts for 1 day after moderate useProcessing speed is averageCons:Portrait games display is been cut from d sides, it's bcoz of 5.7 inch sizeBack camera worst	4
Back camera is not good it's like 5mp. I see grains in the screen. Front camera is good. Phone is s good phone. It's fast, better quality, battery n slim. Looks nice. Sound quality is also good. Supports 2 Sims n SD card at the same time. Fingerprint scanner s fast.	3
Very good phone...I love phone size and screen. Screen is very bright and can view in sunlight also.--UI is good.--Battery last for day.. good--I load many apps to Chech processing... Found good.--i don't play games..so not loaded any.--Camera pixel is good. But it doesn't cancel light ray in picture.  I think there it has an issue.Check photo attached.	3
Awesome mobileVery good camera and soundqualityAnd good battery backup	5
After using it for one month am writing this review...Please don't buy it, there are so many draw backs that I have found while using...1) Internet connection is very poor while connected to mobile data, it shows the connection but there is internet access.2) Very poor screen quality, although it's not a gorilla screen but they should have given better one. There are few lines visible in the background of the screen when it is locked.3) The call is automatically getting disconnected while talking.this is not because of signal, it is purely mobile fault.4) camera quality and battery backup is OK.	2
I bought this after much research, and with some trepidation since I had never bought a Micromax product before. I was pleasantly surprised. Of course, Amazon was pretty quick in delivery. But the phone per se blew me away for the kind of price tag it came with. It packs quite a punch in almost all departments, and is real value for money. I write this after a week's usage. I use the phone largely for calling, surfing the net, messaging,  listening to music, watching videos, but not for gaming. The display may not be 100% edge-to-edge but it is far superior to those of normal phones. I bought the phone only because of the bezel-less display & I was not disappointed. Despite buyers cautioning about poor battery life and some lag, with my kind of middle-to-light usage, the battery lasts as much as 3 days. Even if you are a heavy user, I suspect it will last well over a day. There's an interesting battery-saver feature which kicks in when battery is at 15%, after that, battery lasts even longer till it dies out. The widgets may be rather small but you get used to it. Its also got the latest Android version so need for any updates. There's complete ease of use. The glass is not Gorilla and I think that's a drawback but according to me, the only one. I did play some basic games on it and there was no lag at all, despite reviewers saying so. Maybe, the lag is noticeable in the high-end games, I don't know. For the price tag it comes with, this one is quite the thing.	4
This handset is most worst handest i perched from amazon. The day i received it, on that same day it  it got hunged for 3 times,  it started getting hanged everyday, cant complit the calls & it get hot too much, which is so poor quality product. Called Amazon, they sent technician, which is most unqualified person, as per him the hanset is ok, as he left, the handset got hannged for the 3 times, called again Amazon, they say, they cant return it, & suggest to visit the Micromax service center & get repair. This is the most  third grade service Amazon give & sell such third grade product. Its zero value for money, zero corporative support  from Amazon & now its only work left, to go to service centre & take the again yuk reply. I need to return this third grade handset & want my money back. Never buy, Micromax and any products from Amazon.	1
So where shall I start ..hmmIt's almost 10 months since I have been using this phone. I must say I have had no issues whatsoever.So let's go detail by detailsThe display is really good. And the back camera is really clear at 13 mp and front camera with flash is also awesome with 16 mpNow the battery has gone down a bit in performance after almost 9 months but I have been using heavily the internet with games like ( COC, Dominations, Candy crush,etc..)and lots of software too still the battery lasts a whole day.. if under used the battery last more than a whole day almost 24 hrs and more.I have uploaded a picture taken from the rear camera to give u an idea of clarityAmazon was quick in it's delivery and I was impressed.Sound vice it lacks a punch but with headphones it's great.I love this phone for this low budget I hope it keeps going for another year.Not bad given 3 GB ram and 32 gb space inbuilt with upgrade availability to 128 gbBut the one main con is that it has no fast charge which means once fully down it takes nearly 2 hrs to get fully charged that's the one drawbackOverall Happy customer with this Indian phone lives up to the price	4
The breadth of the phone is too small on the lenght is big phone with 4 inch screen have bigger length than this one.only the features are good.	3
Superb camera quality.. better than others mi vivo in this range... Better than note 4 also.. little bit hang when net turn on.. go for it.. awesome display quality like S8.	4
Guys nothing much , but in 10000 the best mobile i can say because i m also using the mobile from last 3 months and fully satishfied with this mobile . Really appreciable.	5
Amazing product by Micromax.. something different from what is available in the mobile market..	5
Worst phone I had ever used in my life , in just 5 days its screen was not working bad touch and lay in notification bar low quality things are used to make this phone,that's why it is very cheap too much of lags, bad fingerprint sensor "beckaaar"	1
i like this phoneit got 18:9 ratio screen which is good in this range  camera of the phone is also goodthe most surprising this about this phone is the phone battery which is 2900mah but i thought it work of 4000mah battery i got 2days backup with heavy use of itif u want phone In this Budget range then just go for iti hope u like the phone	4
Gifted to my dad... he loved it ... screen is big... quality of the screen is little low compared with Samsung... but all the other features are awesome... at this price range it might be the best phone for you... !!!	5
I ordered this Micromax Canvas Infinity as a gift for my son who was entering his teens. The delivery was prompt and arrived as scheduled. But when my son opened the phone after I gifted it to him, It didn't start. Assuming that the battery must have been completely drained I connected it to the charger.and to my surprise the phone didn't charge beyond 50% stage. To top it it just switched off when disconnected the charger.MY WHOLE PURPOSE OF THIS PURCHASE DEFEATED...	1
This phone is awesome with any angle.Display is attractive. Camera is awesome at this price. Battery is also good.Truly very happy with is phone...	5
The product is not what you get. Not because of Amazon, but Micromax. The picture they advitise is not the actual phone..it has big besal and it's no where related to infinity display.Also poor quality. After using it for 8-9 months, I had to take it to service centre for two manufacturing defects. I'm going to change the phone since it is again showing issues.It will work ok for 1month if you are lucky.	1
realy nice super i like it...mi note 4 se acha he.no heating proble  enjoye gameing	5
Phone is good... But just after 2days the fingerprint sensor stopped working. If I restart the mobile then it works for few times & again stops working. I am not sure that this issue is only with my mobile or with every mobile set. Rest of the things are good. I would have given 5star if the fingerprint sensor issue was not there.	3
This product so many option not there (example -volt enable option not in mobile. only available Lte enable option )than this mention 5.7 inch but really not this size ,Than,finger print not properly work very slow. specification ?Return Policy show but when we use return option this not accept our request not process	2
Value for money product, can't find any problem till the date	5
Nice phone verry good but cover and glass not avilabal in shope	4
Good budget phone at this price. Everything is quite nice. Just it takes too much time for charging but good battery backup. Phone is for moderate users. Screen, picture quality and touch quality is quite nice u won't be disappointed with this phone. Selfi camera is owsome but rear camera is not so impressive.	4
Good screen quality also the camera is goodProcessor must need to improveLooks premium in hand nice designI am not a hard core gamer so it feels good for me can't expect more in 10 K	4
best phoneboth cameras are awesomebetter than redmi, oppo and vivo	5
Simply awesome product from Micromax...will suggest Micromax to bring such innovative products rather than rebranding product...all the way it look such a premium product with brilliant front camera quality and all... next product should be dual camera and 4mah battery obviously 6inc in 18:9 aspect ratio which will killer product	5
I am the owner of tech channel on YouTube. My channel's name is ihax.inc. you can check it out. So, I bought this phone on the first sale and I have used this product for 2 weeks i guess. First of all i would like to say that the look of this phone is amazing. It feels very handy and best to be fit in your pockets. Screen is quite impressive. I have faced some also like hearing, sometime fingerprint scanner are not working, notification light not working properly for messages and one handed mode out of 1/10 times didn't work properly. But i guess the future update these problems will be sorted out. I got a call from micromax today to tell about them the pros and cons of this phone. The split screen feature is awesome, 3 finger swipe screenshot always work properly, long screenshot feature also work well, tha cam performance is good, the cam modes are really good. Speaker quality is also good. I didn't face any lagging issues till now all the apps are working properly but sometimes Instagram crashes but this might be the problem in the app itself. For average daily use battery stays whole day after full charge but if you are constantly using the phone the battery will drain out withing 6-7hours.  At last the overall performance of this phone is  good and if you are thinking to buy this phone then surely go for it. And do check my channel on YouTube.	4
Excellent phone with great features n with latest Android version. And the hardware is ready for next Android version. So you don't need to change phone for using new Android version. Excellent cameras n large screen will definitely change experience of using Android phones. Really a revolutionary phone at great price.	5
Very goood phone in this price range .No hangingSmooth performanceGood multitasking capabilityBest display	5
Awesome, amazing, fantastic product... The product is same as it is shown and the features too... Who ever are willing to buy it u just go for it cause such featured mobile nd in this cost is truly amazing... Thanks a lot amazon for this i just loved it.. At the it's very first the charging of the battery was little slow... But as now m using it charges early and also the charge retains.. Camera is damn awesome... The clarity of camera is so awesome...	5
Very disappointed with this product. I got a defective product and when i talked to customer care executive, they said they will send technician for verification, then product will be replaced or returned....	1
wonderful  mobile. i am getting  backup  more than expected. Stylish  mobile	5
Best phone which excels in most of the required parameters; design, display, performance, camera, battery backup in every fields it maintains a special quality which make it different from others.Don't give your ear to negatives, because they think negatively.It's a ground breaking piece in the Indian Smart phones market.You can get the battery backup for minimum two day of normal use.The design is great, it gives us a something different look.Thank you	5
Worst phone ever ...battery guzzler..irritable user interface...complexiety is more..many preinstalled ...camera is always on without u knowing it...got inbuilt pm modi app which does not go even if u want to delete it..	1
This mobile is super ultimate.. I am just in love with this mobile. At such a nominal price, you are getting awesome features what else you need....If anyone is looking for a budget mobile with such an amazing features, go ahead and blindly buy this mobile... You will be never regretting to buy this mobile....	5
Excellent delivery by Amazon. Superb work done with canvas infinity by micromax, at this price this must be Best smartphone.	4
Value for moneyGood interfacecamera is not too goodBattry backup is owesome Lasting a whole dayBessellessHeadphone is upto the markRequires a fast charging charger...Processor is fast...No heating problem..Biggest screen in small packet...	5
the product was not good, full complaint, my fingerprint sensor not working some time, poor battery back up, some time apps not responding, some time back flash not working, dont buy this item guys, i requested to return this product but amazon technicians not responding my request, now my return time is over	1
Good Phone, Build Quality IS goodRare camera Is not upto the mark,But Front is awsome,Battry lasts for a whole day(16hrs) on Medium usePerfect for users like me.Only thing which hurt me is "Made In China"Rest is BestPrompt delivery From Amazom	3
Best phoe ever i rellay like this phone it have all aweosem features and i suggest to all of you tha the phone in this price range is the best and first that 18:9 display is super and good and supee quality and  in our hands it looking very nice and 16 MP camera is also best and in camera the potrait mode is also best you shoud keepit and make good phones keepit  up good you should buy this u have to trust on this pls buy this and i love it and amazon delivery  is besf i get this phones under 3 days so amazon you also keep it up i trust on you so best of luck amazon for your future  so best of luck all of youuu Thanks	5
Earlier I was using Micromax unite. Keeping this in mind, I thought of purchasing Canvas infinity, a higher version. Of course, with a compatriot's angle I did so. But it is not at all up to my expectations. Finger sensor is poor, so are some features. Sometimes the touch screen is not working properly. The features are not user-friendly. A person new to it finds difficult to use it. I thought it would be easier as I had Micromax model earlier but this Canvas infinity is different.	1
Pros- Great value for money- Camera quality is very good- Battery backup is also very good- Device performance is OK.- Display is good- Sound output is descent- Finger print performance is average- Look and feel of this device is goodCons- No fast charging support Overall this product is worth to buy at this price.	5
Received on 11th September great packing, super mobile with bezeless display, average battery one day battery backup, might have given 4000mah like MI phones other things great gives full ***** stars, except battery performance *** stars, lowest price but like Samsung. S8 display, butter smooth touch response.....great...thanks Micromax with super full vision display and Make in India mobile	5
I'm pleased with this product. In this price segment this phone holds much better performance. But the screen protector which has come in the box is not a good one but except this all is okay till now. Most important thing is that the front side and back side camera are perfect. Touch and fingerprint sensor is very responsive. no cons cz I hv not faced any in this phone. Good job Micromax. U can go for it surely.	5
WORST PRODUCTPoor Quality, Received defective product, Both the SIM cards are not detecting, Called Amazon, they are telling there is no Refund policy, I am just fighting with them...Never ever buy a product from AMAZONTHEY WANT TO CHEAT CUSTOMERS IN THE NAME OF POLICY....	1
superb phone camra quality is so good ...long battery backup totally good thax micromax good service by Amazon	5
Overall ok phone in this price range. Display is good but design is totally different as per image. It's not look like infinity phone only name is infinity. Otherwise features is good in this price. Battery capacity is low as per features. Display take too much battery .	3
Great mobile in this budget, good build quality, premium look, good full vision display with 18:9 ratio, good speakers.16 and 13 MP camera with real time bokeh effect is just aweome.	5
This a perfect mobile phone in this range.At the comparison of other phone like Nokia... Infinity made a boom.Specification of this mobile a better than Nokia because in this range it gave me everything which I want..so be thankfull to Micromax for build this mobile...	5
Looks, usage, UI, features all good..loved the mobile ...a good product in this range .	5
Nice and advanced product.	5
Worst phone  I have ever experience.Ui is slower than snail.camera is good.but performance wise it is worst	1
It's just been one day..working fine so far.battery is not really that big issue here.though the camera is good decent enough time lapse good..features looks are amazing..feels like iPhone x.. overall good.. Amazon app is hanging..let's see what happens tomorrow	3
Both sim slots are not detecting SIMspl take back product.and replace new one.Contact me	1
it lags a bit other wise this is complete bang for buks.also they have a interface like iphone ( completely depend on person to person perspective ) you might like it or not like it.	4
Great phone of this cost....	4
It is awesome smartphone in this range. Front camera quality is excellent and rear camera quality is good. Awesome screen 5.7 inch with ratio 18:9 without increase mobile size. Performing is also excellent with snapdragon processor and latest nougat android operating system upgradable with Oreo. Battery is enough for one day use for normal user but I feel not sufficient online user and gaming user.Overall Micromax done job excellent in this prize (Rs. 9,999) segment.Everyone should purchase this phone which want all in one in a smartphone.	5
I am writing this review after using this phone for 2 months.I love the phone and quality of both front and back camera's are very good it's fingerprint sensor also work good no issues right now  , it heats a little bit while playing games but it's ok but it gets little bit laggy when we turn on the internet but as compared to other phones in this price range it is better, it's infinity display actually gives a nice experience while playing games I can comfortably play Gangster Vegas which is approximatly 1.88gb game (after extracting) no issues. It has many sensors in the app called Smart kit 360 you can use every instrument in it.	5
Best selfies phone under 10000rs	5
Everything looks good, except Camera(Both). I have used Micromax Canvas earlier and it has 8 MP and i compared both and my old mobile is far better than the this.Performance is excellent, little heating while playing games and while charging.Full display is awesome with touch.Returned the product due to Camera issue. No Stock to replace now.	3
It's good phone but while playing music continues for 2hrs it start heating . That's why i am not happy with this product & when we take pic from normal camera and when i zoom that pic the pic starts getting blur & when we take pic while zooming the pic is not clear.	2
I will just say that Micromax has done a excellent  job by launching this infinity series...you won't get a good phone in this price range..the phone is really very user friendly and it's very good..You will get a different feeling while using this phone...the front camera is too good for selfies and primary camera is also very good..the ram management is also good.Overall I will just say that this is the best budget phone which I bundled with almost everything you need in your daily life..Good work guys @micromax India	5
Got my phone on 9dec. Satisfied with Amazon Delivery.Talking about phone. This is good phone in this price range. Good camera. Over all Buil Quality is good, But it's take too much time to charge this phone. That's one issue I had found that. Some heating problem.	4
I suggest to not buy because of heating problem and speaker and also screen colour was bad effect	1
Good mobile at the price of 9500/- but yes still need somethings to improve. Like notification panel is lacking. Finger print sensor only work 5 time out of 10. Back panel is having issue of finger prints on it so i had to laminate it.Camera is good, more than average. Speed is good. Screen quality is nice. Overall look is attractive and strong.	4
The phone goes way back with our fingers...hehe.just work on the camera and u are there	5
good product	5
This mobile is really so good. A very large and clear display. Battery life is so good and with stand for 2 days even for full internet and call usage. Very handy with Android 7 look so good user interface and icons. Really value for money.	4
It's OK. But the screen protector which came with the pack is smaller than the screen of the phone. And the phone has a mind of its own sometimes - it goes into refusal mode. I have to wait a while then give the commands. Processor seems a bit slow too. My spouse has a Lenovo K8 plus which is much better. Even the sound quality of Micromax is not so good.	3
It has a good design, Full screen visual, superb for selfie, battery back-up is nice. It's handy to carry.It would be better if the screen resolution is Full hd and processor of new version of snapdragon.Overall happy with the phone...	5
TRUE VALUE FOR MONEY. FINALLY GOT EVERYTHING IN SMALL PACKAGE OF JUST RS.9999/-.WITH AWESOME CAMERA FEATURES AND DISPLAY QUALITY IS REALLY "WOW"	5
Totally disappointed.	1
Very poor performance. I am extremely disappointed with this product as the only reason I bought this is cos its an Indian brand and wanted to promote it.	1
Very nice	5
Micromax really you did awesome work on canvas infinity.Really it's awesome phone	5
Very good phone and good utilazition of . Screen, battery and processor are amazing.	5
It's a good phone in the budget but some cons like ui is lagging a bit rear camera not as much as expected battery not so much efficient earphones out put of audio is bit unsatisfactory fingerprint is not so much accurate pros are screen ratio viewing angle is good build quality is premium.	3
I was using Micromax Canvas Nitro phone for the past three years without any issues. So I decided to buy Micromax phone again. Phone looks good. It is comfortable to hold even though screen size is big compared to my earlier phone (5 inch). Both the camera pictures are good and battery is easily crossing a day. So far so good.	4
good	5
The performance of this phone is not at all good as advertised by Micromax and battery gets discharged fast and is pathetic. Redmi phones are far better than Micromax.Not a good product to buy. Spending Rs. 9999 for this is not worth. Wasted my money.	3
This is the worst product i ever bought from amazon....nothing is good with this product..if any one tells me to rate its features then ill rate it as belowlooks  1/5performance  1/5battery  1/5camera  2/5although rate is less but still i suggest you all do not go for this product...	1
Amazing phone for very cheap price. Works awesome and I had no problem with this phone(writing this review for Canvas Infinity itself)	5
I feel so sad brought this because So many Failure... hanging...Auto re-start.......Tuch Not working Properly...Pl take Return and Provide another Good One	1
Worst phone.Worst touch screen.Don't buy.You'll regert.	1
Worth for this price tag.phone doesn't get heats up at all.Gave me 21hrs of battery backup with heavy usage.Camera quality is above average.	5
Working great and having nice features. Very good phone for moderate users. I was little skeptical to buy this phone after seeing the mixed reviews. But I am satisfied now after seeing it's features and performance. Got this phone at 7650 rupees on offer. Good deal for a full vision display phone...	5
The unit I received first had non-functional Finger Print reader. Don't know how it passed the Quality checks. Nevertheless, the replacement unit works great. Thought the low display resolution might be a hindrance but the display looks good. Camera quality and battery could have been better. Good for light to normal use.	4
Overall is good mobile at this price range.display and camera are awesomeBut it doesn't have gyroscope features you can not use VR HEADSET OR Google Street view app	4
I am giving my views after 3 weeks of use.1. I bought it because it was Indian.2. The battery lasts for more 24 hrs with Medium use. Whatsapp, FB, Twitter and calls and videos. It could have been better.3. The phone does not heat up.4. Audio quality is good. So is the camera. Nothing exceptional5. Value for money	4
Micromax has done a great job in providing a mobile with such good features for just 10000. Even though battery  life is decent but it's covered by features like bezel less screen, multiple window mode, portrait mode.Camera quality is good. The cost is really big advantage compared to other bezel less smartphone like lG q6.	4
I have apple 6 plus. Wht i found better den apple is finger sensor which is faster den apple and amazed. I would say the best phone in Just 10K.	5
Good device and all features what we want. I give 4 star because I don't like back, It is hard to open. Otherwise it is good mobile and it is better than oppo phone.But I don't like Mande In China things...	4
Good quality, great battery backup which I was thinking will be bad but thank God it is great. Display is awesome , Great phone in small budget	5
Seems only a boast of 3GB Ram and the processor. The phone hangs and is sluggish in performance. even hangs during the calls.	2
Good smartphoneIndian company did a very good workJust go for itI m using it since TuesdayGood things.....CameraRam 3 GBRoom 32 GB 26 GB usablePrice 9999User-friendlyVery good product in this price rangeBad thing....Charge very slowlyOverall the best phone in this price rangeAnd most important thing....This is from Indian brand....Be Indian buy Indian.....	4
One of the best in its class and a bit upset for hardcore gaming. Battery is good enough for 24 hrs.display and camera are excellent.	4
The camera quality is more than impressive and the latest version of Android, deliveres sweet performance.	5
Battery is not working 8 hours.. Files r not open properly mobile is hanging again an again an an main 5hing riten option is not showing when I purchase that time showing 15 day but now not showing what to do I have to riten this mobile I want money back	1
Amazing..... nothing can't say buy this phone and see everything.....	4
Awesome mobile , in rs 10000 ,a great bundles,if you think battery is low,but i can guarantee it will long lasting after rough use....main benefit no heating issue..during online multiplayer games or play while charging..	5
I was too much excited when I purchased it but after using 15 day I I'm disappointed coz  heating problem r there n hanging also ..some tym touch also not working... I did blender I reorder it for my mom ....not met as I expected..	3
Best phone in this price thanks micromax but it's screen gard is not so good it's color is just looks like yellow so it's better you order a screen gard	5
This device was no doubt had best specifications with low price but after using it for two months I am dissatisfied with it. Camera is not at all good. Lenovo/LG provide better camera.The software is not tested thoroughly it automatically scrolls up/down while searching for photo or contact and many more it not at all upto the mark.	2
Today I got my phone one side sealed sticker was already opened and I don't know if it's predownloaded apps but there is already apps like fb, asphalt, modijis app which normally v have to download later	3
Good phone for the price ,camera is very good,not good for hardcore gaming display isn't very bright or full HD ..should have been full HD 1080 resolution since it's 18:9 ratio. Works perfectly smooth, been using for 6 days tho.batterys is also good stays good over a day.Overall great phone very stylish.	4
Very very poor product and services by Amazon. After getting this mobile from Amazon I phase some technical issue that when mobile is restart, the mobile network not detect automatically in first time and for getting mobile network we have to restart is several time.Also phase a problem in last two days (from 23/12/2017) when any call comes in my cell the display automatically getting dark and nothing display as well as I am unable to pick call. For this I go on factory reset option but problems still happens.	1
Suitable for mild users. It has quad core processor+high quality plastic body=no heating problem.Low-lights images for both cameras are a bit disappointing, while in day light images are more acceptable. The front camera is awesome compared to other phones at similar price range.Battery does a great job, which is removable lithium polymer battery. Standby for almost 2 days, but no fast charging.	4
Really good,use super pixel mode to capture great photo.	5
Got it delivered on Wednesday. As soon as I started using it, it got hanged. From then it is working fine. Overall a good phone at this price range. After first day hang now it's working fine. User interface is good. Nice phone.  Finger print censor is weak.	4
Excellent phone in the price range 10000 ,I like everything like smooth ness, screen ,camera, etc everything is good in this range .	5
Excellent phoneExcellent service by Amazon. Ordered on 08/10/17 and received next day with out any extra charge. Using the phone since then. Excellent phone, excellent battery life, excellent sound quality. Only FM doesn't have RDS.Overall the phone is excellent.	5
Mind blowing set... Full touch display... I really like it	5
Don't buy this phone. Two major issues that I face :If you move from wifi data to sim data (VoLTE) you wont be able to make voice calls. In that case you have to either restart your phone or reactivate your sim. I face this issue on a daily basis. Horrible experience.Many a times touch screen just stops working.	1
This is the worst phone.I had bought this phone using no cost emi. Firstly i had replace due to technical issues. Second time I had got refund due to the same issue.  For this issues i have paid 1 month interest.	1
It's good phone in all features but some times hang and not displayed task bar and upper text of the phone... And after few minutes it shows automatically...	3
Phone is awesome, camera quality is excellent, easy to use and smooth touch. If u are not a hardcore game lover u must purchase this phone. I love it and no one gave this screen resolution in this price.	5
very good looking phone....i m normal game user so there is no any issue about laging.....and battery backup is quiet good according to their power.....camera quality is quiet good....so u can buy it.....	5
looks 4.5/5Display 3/5Battery 3/5Camara 3/5- Phone is very light weight- looks is very nice- camara quality not like oppo- phone handsfree is good not like cheap and sound quality is good- 2 Sim + Memory card-  Display is lakeing lot-  Heating issue some time-  HD display so not much brightness-  Battery drop quicklyInfinix note 4 is better option	3
this is full off power pack i am using since last 1 month inataal all 2g game ane play very well the screen is very good battry life is awsome sound qulity in other earphone is better then the originalfornt camra awsome fully velue for Moneythe bulid qulity is good and finger print is too fastonly resulatioun of this  phone is 720 only but u can paly video of any resulotion great phone with unique feature	4
there is always an issue with the 2nd sim slot .... the sim card tower is seldom available. but when put in a different cell the sim card functions well.The battery takes more than 3 hours to recharge.	2
Phone is not so good its average phone best feature is 18:9 display only And batery is so poor and charge again and again for regular use as well as heavy usess ...and UI interface is so irritate i was returned my order and it will be done amazon have a great customer servicesThankyou amazon	3
