Fully fake Quality plz return amazone Duplicate cable ND charger restart problem finger not wrk Display quality dull bad products	1
Sound is worst. You can't understand whether your phone is s ringing or not at max volume also. Ring volume is worst	1
Display quality	1
Heating and battery problem	1
Phone is  very hot during charging, music play and calling time. Battery backup very poor. Voice clarity very bad.	1
Not satisfied with product specs.	1
VERY WORREST LOWSOUND NO BATTERYBACKUP DISPLAY LOW LIGTHTING  DONT BUY THIS MOBILE	1
Not having remote and mobile lag and battery life is low	1
I like phone looking very good and his bild quality very well but i disapoint his battery life i buy phone but sim slot two not working	1
Very poor quality	1
Bill was not there	1
Very poor prodect..mi 6a..	1
mobile no open....mobile not work...plz replacement	1
Poor sound and display quality	1
Phone hangs..too much.Never expected from MI..Redmi 5A far better than This product.	1
phone hang....dont buy	1
horrilbe display quality  indian product	1
CALL SOUND PROBLEM Redmi 6A	1
After use of 15days .i will give this one. waste mobile.every time hanging.touch not working properly	1
Not included in mic in phone speaker	1
Please don't buy waste of money very slow phone	1
I didnt get ear phones	1
Battery draning very fast and phone easily lag..with opening to much apps.very bad product.	1
Mobile is hanging problem please do not purchase for mi 6a & 5a is also fast and better	1
Parcel is fake because i parcel give in not mobile I parcel give in lifeboy soap why????	1
Not a good upgrade	1
Dont purchase Mi6A. Two week before I get mobile. Now phone sound problem. Service center also not response properly.. Amazon don't shell worst quality product. I am totally apset..	1
bakwas phone h. screen not work properly, no replacement by amazon, pl. don't by it.	1
Worst phone don't go for it . Always lagging from the first day.	1
not upto the mark	1
Its not even one year of product purchase, and phone doesn't work well. If we want to make a call, we need to use the earphone, or else we need to put the phone in loud speaker. Back camera doesn't work. Flash light doesn't work some times. Not happy with the product.	1
Worst product worst customer service in warranty period	1
Whatever this phone might have been capable of has been completely ruined by the software on this phone and despite almost everybody calling it out to micromax, there is no hint of any improvement regarding the same. After almost an year using this phone, I would not recommend this or any other micromax phone for that matter. To what extent do we settle with this company for the sake of patriotism, atleast the Chinese are working hard and competing with apple, and here is micromax only interested in churning in money by reselling the fruit of Chinese hardwork. Great example of pathetic leadership and certainly not a company that shows any patriotism or deserves the patriotic support shown by Indians towards this company !	1
This is a really worst phone .This phone is arise ao many software problems .Like hanging,slow working apps..Touch will be loose with in a short period of time ..And lack of servicing centers ...Even small crash on phone also this phone unworthy for warranty ... Software update kavalante 300/-.at services centre.,such a big mistake in my daily usage..So plz beware of this phone	1
Not at all a good phone ... Battery lags and the performance is also not up to the mark. Biggest mistake that I bought it.	1
low volume cant speak on this phone unless we use headphone even for incoming calls bell doesnt ring shown to many service stations.... no luck	1
Phone is good. But In this one year, there is No security updates, no bug fixes updates and no Oreo update from Micromax. Worst customer service centre. During the initial release they promised about Oreo update. But even they not providing proper security updates and bug fixes updates.	1
Very bad product, worst picture and sound quality....processor is very low.... All my money gine waste... AMAZON....very poor product...you are spoiling your image..	1
My phone getting Screen Lock problem, Screen Lock Is not Working, FingerPrint, PAssword, or pin, Phone Is Unlocking Easily, even phone is locked, i want to return this product and need my refund	1
The display is not working properly and the quest thing that I can not initiate the return... The return Window is closed.	1
i am using this mobile from last 6 month and within 6 months i found that battery backup is not proper system is getting hang, and there is no exchange offer with particular this model even though on amazon..	1
Very delicate, screen broke only on a small drop. Camera and screen is good, but the build quality should be improved.	1
Bad mobile	1
Purchased in Dec 2017. Phone hangs very often. Need to restart phone at least 4 to 5 times a day. If phone is not restarted, it is not reachable to others even though there is good network.	1
Very worst phone. My finger print senson is damaged	1
Mobile is slow and hang	1
Within 6 month sim not detecting, hangs touch not responding..	1
I am getting lots of problems with the mobile. Being a doctor from Mumbai I am not been able to respond as there is a problem with clarity of sound. I am feeling of being duped and cheated	1
Waste of money. Display gone in 5th month. Mobile hangs a lot. Don't buy this product.	1
Worse phone ever purchased online. With no return support of Amazon...	1
Worst phone ever!! Got it delivered today only to find it not starting up.. The phone looks like a cheap clown model. Very very pathetic experience already asked for return.	1
Waste phone don't buy low quality charging pin problem too much ear pain while using......	1
Useless phone. Hangs most of the time	1
Not good. After 4 months of purchasing start hanging ..	1
Very poor quality. The camera is not working. Files don't get stored. The technician who came for addressing the issue could not solve the problem.	1
Worst product heavens sake don't purchase this. Micro SD card not recognized if you change the micro SD card unable to delete the apps in use	1
Very very bad	1
Very bad battery life,it's take 3hr to charge 80%	1
Front camera nice Rest rubbish product Earphone not working properly ,charger too. Front camera shitty . Very bad product and high price.	1
Phone is getting stuck soo frequently	1
Not at all a good phone.The phone heats up and also hangs up alot.If anyone wants to spend 9k i would always suggest to go for MI.Its anyday better	1
Ok	1
Phone is ok but no battery backup	1
Very bad product lot of problems. Contact me 9926257211	1
Very bad charging...it takes long time to full charge and quick to become low charge... Not that much super quality camera...	1
Not Recimmebding. Camera quality and screen is not up to the mark as picture size is small and not good as expectations.	1
Sometimes fingure print sensor is not working .I got a replacement but with same problem.so plz don't. Buy this	1
Vary bad very slow mobile	1
Bad	1
Bad quality.......	1
Don't buy this mobile . No goriila glass not safety poor batter back up for such big screen	1
Mobile MIC is not working after 1 Month	1
very horible product this phone heated too much..Ican't use this item because of heating plz return this item	1
This Phone Are Very Poor Quality. Every time Hang Problem. I dont Like This.	1
Comparison better mi	1
Heating problem	1
Worst product. Not even 6 months from purchase, battery is not getting charged.	1
I bought this mobile yesterday but when we calling front speaker properly not working	1
This product cashback money is where already 3 months is completed	1
during use mobile got hot	1
Hangs a lot	1
the product is defective, its over heating and shut down its own while talking	1
Want my money back faulty product received even after the replacement	1
it is very low Quality .don't Purchase any one . sometimes hanging in this phone	1
Got damaged product can not switch on i needed it urgently but disappointed	1
Hanging problem is there.. Poor Response in early functioning... Wastage of 3 GB Ram	1
This phone is not good. Very slow working and reboot. Battry life short time	1
Not good this phone             	1
First 1 week good after tym full heating problem..what should I do ..	1
Signal problems.. very poor quality	1
Not worth	1
Hang problem.	1
Worst mobile  don't buy it  & it have no signals	1
I don't like. This phone is not good	1
Battery is not too long battery pack is not sufficienty working	1
WORST PRODUCT	1
good	1
Bad experience with this brand...	1
Don't buy this mobile.  It's really very bad.. Camera quality is not good..	1
Automatic switch off on call.....very bad mobile phone ever	1
Nothing is good about this product.	1
worst product ever	1
Very cheap product totally wastage of money	1
Worst phone don't buy and a big mistake of my life	1
3rd class quality so many tym hang....	1
very very slow, bad product from micromax	1
There is no updates available for oreo	1
Good	1
Worst camera	1
Battery backup in matter fussssss!!!!!	1
Camera not working	1
Worst phone ever got	1
Dabba mobile	1
Defective piece was given	1
Front camera is very bad	1
Phone is verry slowly running	1
Cheap quality mobile.	1
My experience is very bad about this phone.	1
this product is not good	1
Waste of money	1
Chargar not warking properly...	1
hanging problem.	1
Very poor quality	1
Bekar phone	1
low performance	1
Bad phone	1
It gets hang .	1
Not good	1
"The touch sensitivity of this phone is totally flawed. You cannot disconnect calls at times. You can'y answer calls at time. Try using the calculator. At times you press on any number, sign ... only ""x"" sign comes. I have used Micromax before and never experienced such discomfort with any of their phones. This one is really not a phone I would recommend to anyone."	1
This handset have hanging problem please don't buy this	1
I was under a very good opinion about Micromax  mobile phones. But it's very  unfortunate that the efficiency of the mobile which I have received is very very very poor. I want to exchange - but I have received it exactly a month back i.e., 22.09.2017. can I go for exchange or return of this product please.....?	1
Phone looks gud only in outward appearance. Call quality (the basic function of a mobile) not gud. Inaudible and mumbled voice output on earphones. Tried different earphones but result always same. Front camera quality okay but main camera poor quality which is even worsen by poor quality display. Don't go for it coz better phones available in this range. Even one year old Lenovo k6 is working better than this. Buttons on display not as gud in operation as advertised.	1
HORRIBLE PHONE...THE PHONE IS DEAD IN JUST 3 MONTHS.CUSTOMER CARE IS HORRIBLE.MICROMAX COMPANY MUST BE BANNED.ITS A FRAUD COMPANY.	1
I suggest to not buy because of heating problem and speaker and also screen colour was bad effect	1
Battery is not working 8 hours.. Files r not open properly mobile is hanging again an again an an main 5hing riten option is not showing when I purchase that time showing 15 day but now not showing what to do I have to riten this mobile I want money back	1
Very very poor product and services by Amazon. After getting this mobile from Amazon I phase some technical issue that when mobile is restart, the mobile network not detect automatically in first time and for getting mobile network we have to restart is several time. Also phase a problem in last two days (from 23/12/2017) when any call comes in my cell the display automatically getting dark and nothing display as well as I am unable to pick call. For this I go on factory reset option but problems still happens.	1
Don't buy this phone. Two major issues that I face : If you move from wifi data to sim data (VoLTE) you wont be able to make voice calls. In that case you have to either restart your phone or reactivate your sim. I face this issue on a daily basis. Horrible experience. Many a times touch screen just stops working.	1
This is the worst phone.I had bought this phone using no cost emi. Firstly i had replace due to technical issues. Second time I had got refund due to the same issue.  For this issues i have paid 1 month interest.	1
Very bad for use. Hanging problem. Networking problem, internet connectivity problems.	1
Worst product. Within two days started auto shutdown and dead mode only the red led indicator at top right side. Referred to care centre but no use, finally sold with scrap value.	1
Phone not working properly.  It's nott been even 1 month their is mang problems in the phone. Worst product . Amazon please refund amd take your product.	1
Lot of hang issue, inbuilt email not found, inbuilt browser not found, inbuilt document viewer not found, lot of videos not support and more huge problem.	1
Worst product. Trying to use it for six months. Absolutely wastage of money. No performance, no service centre. Please don't go for any micromax product.	1
After used 6 month .this phone got hung and laoding sim contact every time .poor phone	1
Very very poor camera and product quality wise dear all please do not purchase this mobile.... Very bad product amozone tell me this product is very excellent product............ But this is fake product	1
LOTS OF TIME WHATS UP IS NOT STARTING THEN I HAVE TO REBOOT THE PHONE. EVEN TOUCH IS ALSO NOT GOOD. BATTERY POWER IS REALLY GOOD. BUT NO OTHER INBUIT APPLICATION ARE THR	1
Battery capacity is very low and brightness is low. It is not Infinity Display, Front Camera very good, back camera average, fingerprint sensor little slow	1
Do not buy this phone at all. Resolution of camera is very very poor and even the sound when playing music is not good at all. The worse phone. I regret buying this.	1
One of the Worst product	1
Waste of money...guys don't buy this phone because it's very bad phone from Micromax... automatically screen off on... you can't disconnect the call ..and more...	1
Micromax mat le Lena bhaiyon. Mahamadarchod mobile hai . Do din me tuch kharab ho gai sale ki.....	1
totally waste product, hangs a lot.	1
Aux  Jake are not OK  a new phone	1
Not good quality, camera zoom very bad performance, sound not clear, no more function only old type model.	1
I liked the model but not user interface, asks lot of permissions... While reset it got stuck.. Camera quality is very good..	1
Product was damaged when received i want to return the same.	1
SEEMS EITHER A FAULTY PRODUCT OR AN ERROR IN THE WHOLE SERIES.. HANGS A LOT... GOES BALCK OUT IN BETWEEN... OS STOPS RESPONDING ANY A TIMES.. HAVE SCREEN SHOTS	1
The build quality is bad it has plastic back no finishing is given don't buy this phone	1
Worst phone. Battery backup is very very very bad. Waste of money.	1
Waste product	1
damage mobile	1
Bakwas phone	1
i don't like	1
Very bad hanging	1
Nice	1
Though MICROMAX IS A INDIAN company but it's  @@@NOT MADE IN INDIA@@@....WHEN I RECEIVED MY PHONE ON THE BOX IT IS MENTIONED AS @@@@MADE IN CHINA@@@ which is ridiculous. If I would have known that I'm getting a made in CHINA phone then I would have opted for CHINESE company phones only... after seeing this label MADE IN CHINA. I even went to sell this phone  but no one was ready to buy it  coz redmi is available for them at 7K only. I expected  this mobile to be MADE IN INDIA & not made in elsewhere. 1.Sometimes phone is acting weird(hanging) unable to operate anything need to restart phone in order to use the phone, now a days it's becoming a regular task. 2. Unable to pickup incoming calls also at times, even today I have faced this problem. 3. All of a sudden some apps stop working. Hope these comments would have some impact on the maker of the phone.	1
Amazon ..... About phone : - Camera is good Battery is ok Display is ok Sound is normal Hanging problem is there ... Touch id working 2 times out 10 attemps ... And the big problem is no customer support...n Micromax claim 24*7 service ....I reported complaint 7 days ago but there is no revert from company ...I'm very upset with company ....I'm giving one star bcoz of camera otherwise  zero my side to this product n company	1
I am sharing this review, after using for around 6 months . First look of this phone is very impressive , after using this for around 6 months , I am facing lot of issues. First thing that it became very slow , and hangs very often. Sometimes I don't see calling screen to receive call, but phone will ring . Mic of phone fas stopped working. I am shouting from my side, other side person is not able to hear. I am using earphone all the time. Service centre guys are literally stupid. My phone is under the garuntee period they are adding extra cost of every thing. It's my last mobile from Micromax. I would recommend don't go with this product atleast.	1
Don't buy this phone Always get hang. This is the reason the battery is removable	1
Worst phn I ever bought.	1
Very bad product charging time up to 8 hour slow and bad performance	1
After one month Micromax Infinity phone getting stuck after every minute. We are restarting unit problem not solved. Thinking of exchanging this phone at earliest. Pl revert	1
Worst phone  I ever had !!! Rear cover almost impossible to open I tried but atlast lost my nail!! Camera quality worst battery back average !! There are far much better option than this phone within this range !!! Also my power switch got damaged while trying to open back cover	1
Phone lock button is defective. Hang several time. App do not close after closing all pop ups, it's remain in the minimized status. Battery back up is pathetic. Can't delete apps is a big time trouble in this hand set. And many more issues with this model. Just wasted my money.	1
First i recived phone in which speaker was not working properly,  so amazon replaced with new one.After using 15 day second phone now display is not working.after switching ON Screen goes blank off, nothing appears in screen... I need replacement or return it back...	1
Horrible performance. Worthless. No display during calls, and it resumes after ages, most of the time the phone requires to restart.	1
Both  camera  poor  quality  and  battery not  ok  and  not  3g ram and  normal  quality  mobile...	1
Display touch not work properly. This products don't more Run & Selling in market because Indian company Micromax has don't provide Quality. No.1 poor display touch. This is most important.	1
Don't buy.  not worth for money !  Waste of money ! We think that this is an Indian brand so we need to encourage it ! But when it doesn't work properly what us the use of buying ?	1
One of the wrost mobile. I have used a lot of mobile but this one is of the wrost among all of those. Chinese set, inferior mobile. There is a lot of problems in this mobile such as heating problem, auto rotate problem, sound problem, many more problems in this mobile	1
Micromax Canvas infinity is very very low quality product in this problems touch problem apps hanging problem on call keypad touch problem and this working problem this product is very low quality in mostly hanging and no work properly	1
very very very bad color display and resolution not good.. i received today only..i returned today only..bad experience...	1
If only one could give negative rating, this is the product that deserves it. Hangs a lot. PM Modi app comes up every time you restart the cell, along with couple of other apps even if you uninstall them, they'll come up later. Touch becomes unresponsive sometimes.	1
Not a good product @ 10k , full hang problems. many times switched off and on itself. thought to return,	1
3rd class product.  got faulty on the day of opening of box. Now running after amazon for REFUND.	1
Worst mobile ever.. Fingerprint is not working.. Unable to detect, screen guard is not enough size Screen guard is Smaller than the screen Touch is not good Overall Waste mobile	1
Earphone is not working	1
Not worth for given cost	1
Product has lot of bugs	1
New phone has created out a problem shah.. Creepy gadget...	1
Battery issue another thing OK selfies camera awesome.	1
Not purchase dis phone hanging problem  is dere	1
Finger senceor not working it is very poor	1
Worrrrrest phone I have used in my life .phone cost is nearly 10000 .but it may not cost 3000 also friends don't buy this product .I brought this phone  on 16 th March . this phone is hanging and heating up of I used for 5 minutes  .I want to give zeeerrro rating on this phone .	1
I have completed 4 days with Infinity. Look wise and camera quality is good. But Hanging and touch problem arise after sometime.	1
Bad product..screen has started going blavk.	1
worst mobile. touch is not working properly. bought it on 8-9-17 and after 3-4 days touch is not working properly and also its hanging.	1
There is a issue with the camera. Rear camera ia not working smoothly, showing some diffrent colors on screen.	1
I purchased Micromax Canvas Infinity on 3rd Sep 2017. Phone gets stuck in the middle of calling or just browsing internet and won't even restart. I need to remove and put back battery to resume phone. It's horrible and (Unfortunately) now there is no replacement. I'm hoping Micromax service centers fix this problem.	1
Worst mobile I had purchase in my life is micromax canvas infinity...mobile gets totaly hang...now I am not able to see screen when call is ringing or incoming call......only within 4 months I m getting these problems....so dont buy this phone..worst phone	1
display is not working once lock the phone dont know its software issue or display but once lock you cant open with password ...	1
Whost performance.  Hanging highly . phone restarting automatically . Networking problem . And highly heating while speaking phone .	1
Rear(back) camera is not working worst mobile	1
i just hate it .now i think amazon is a very bad company it just sell us old items and defective ones.within 6 months my mobile is damaged.	1
Made in China product of Indian company never compet with make in India product of chinees company When will our company improve themselves	1
Very bad mobile don't buy this	1
Don't	1
Don't buy this it is default product	1
Pathetic phone. I switched it on and it hanged, had to remove the battery and switch it on again after putting the battery back. While typing a message the typed alphabet appears after almost 15-16 seconds. Sound is also not upto the mark. Amazon is not even ready to refund.	1
Charging Jack is not working	1
Terribly disappointed, had ordered the phone during the big sale got it in time but was defective. Basic function like calling was hampered, person on the other end couldn't hear your voice. Plus getting a return takes hell lot of time, refund expected but all I'm getting is a replacement for this phone.	1
Photos not stored in both Phone & SD card. Mobile get hang.	1
I have bought this mobile one week ago and i think i have wasted my money because tge battery backup is not very good and poor camera quality. It is a good looking phone but its features Are below average.	1
Never ever buy this phone worst camera quality.. i am trying to return it but not able to return biggest mistake of buying this phone.	1
I can't able to set below than 1 star.. so only 1star rating.. waste of money...	1
Battery life is not good..	1
Mobile Not Work smoothly.., lac in system and Lock screen key for Screen Not Work properly.	1
Quality of the phone is very bad there has software problem..touch problem is also there when it's hanged phone is behave like a mad..	1
Please I am request Indian citizen not purchase phone lot of issue and problem 1) Software not working . you have buying product . not return policy .money your blocked 2) not running phone or software properly remove bettery every time  .phone function stop. not working .remove the bettery phone . and resart phone 3) phone sound worst . speaker  . worst 4) phone value my option ;- Rs 500 /-	1
When im calling or on someone calling me the display automatically gone off why....Sharad	1
Third class mobile company and phones	1
While gaming charge reduces as if there is duplicate battery inside It takes more than 4 hours to charge Price wise micromax cheating 10000 to it came to 8,900 today Just fit for 0.5star that too for 18:9 display After using for 1 month touch response is going ILL Camera quality ia going down Camera has big bloatware When ever camera detects face background exposes more such that we dont have real image with real back ground So camera spoils peace of mind even though it has 16mp in front Micromax has to fix this Mobile is good Camera is for name sake Camera - color saturation average Camera - blur effect via software is nice Camera - front 16mpxls with soft flash night photos is not good 3gb ram is mentioned  process runs like 1gb ram Internal memory 32gb gives value Infinity display 18:9 gives good Yet still there is space left @ the bottom Navigation keys takes 2cm @ bottom 5.7 inch display includes navigation keys also Split window options are less Finger print sensor is 1/ 10 Finger print sensor for direct calling & opening apps 10fingers 10 functions	1
This is a not good phone this phone have no telephone directory and it is not save telephone number	1
Very bad phone it shows 32 gb internal memory n 16 gb external memory but when u download something it shows u have no memory .return policy is too bad.	1
Heating issue.battery power not good...I want to return this product....	1
poor product recomending not to purchase	1
This is made in China product	1
Very slow phone	1
Very bad i am very much to bought it in 10000	1
I have received the phone by Amazon on 4  11 2017 nd I did not received back procetive cover in my box which I had complained to customer care but no response nd have also written a letter to supplier cloudtail India Bangalore but no response,  worst phone I have purchased in my life I will give ooooooooo point to Micromax infinity I had seen the adv of Micromax infinity launch by CEO of Micromax nd had purchased it ..............but I got very bad experience .......... It is totally opposite what ever told by Ruhul Sharma CEO of Micromax at the launch of infinity mobile, pls do not by this type of products by only seeing a adv. I had taken my I phone 6 nd also this micromax infinity mobile to Dubai tour from 6 to 12 Nov nd I shot all photo in this camera instead of I phone the photo taken in Dubai tour we're tottaly waist very very dissapointed not even 1 photo of 500 taken came nice at all I am thinking of taking a legal action agaisnt them....... They waisted my life memories of Dubai and waisted my time no reply from Amazon nor from Micromax I am thinking a legal complaint through cosumber court	1
The Phone is Vary Badly Hack And Betrry Was Vary Bad.	1
Worst phone i have ever seen. Actual design of Mobile is Different from the image they shown on Amazon and mobile Box. Performance is also bad.	1
When doing a call not be possible to disconnet, touch not work proper most of the time using multiple, game not play proper	1
Hi Guys, Totally waste of money Plz dont buy it. Its take 5 hours to charging & battery is lasting maximum 4 hours...	1
Wrost phone	1
Within a month problem has started in the phone. Screen becomes black when a call is made from the other side. also it takes a lot of time to open the screen after  pressing the keys. I had expected a better product from Micromax .	1
dont go for the phone as its not worth it continuously get switched off.hangs very frequently .after opening camera it gets switched off opted for refund and denied for same after a lot of fight i returned the same .	1
I have purchased on 12.09.2017 within one month Camera found not working	1
It hangs alot dont buy it please my suggestion	1
Not gud full hang and tech not working properly camera not open full only open 60% on screen 2 days night 90%charging but morning switched off again m on phone battery 85 % so many complaints this phone y to release this is phone and no refund option finger print also not working  plz do not buy this phone My amount is plz refund 9,999 and slow service for Amazon	1
This is a waste mobile I have used this mobile for two days much more hanging problem and battery is too weak Charging decreasing UpTo 100 -95-91-86-81 Like this don't buy this product this is worst mobile I had used	1
first time purchase via Amazon but unluckily bad experience about Micromax infinity Mobile . There is problem with this handset now would like to return . kindly do process as soo  as .	1
Not functioning properly.Not able to surf net. Even no media file is opening. PL call back want to return this item	1
Internet on but whatsapp massage not sent or received... So this is very bad	1
Hello friends I'm facing a lots of hanging issue in this mobile.and very slow performance i want to return it. Pls suggest me how should i do.Really  im unhappy to buy this.	1
Guys plz don't waste your money on company like Micromax, better prefer to htc, Samsung, Sony or I phone. I suffered a lot with Micromax phones. Camera quality is very poor, battery a life is not so good, looks of phn se OK. This is my humble request not to buy Micromax.	1
Not good, photo quality is very poor, and Hanging problem, very slow. Waste of money. Micromax cannot change. It will always remain Stone.	1
Camera quality is very poor and and headphone received also damage basically  phone is very bad  i request you to every one plz dont by this phone and Amazon Customer service is very poor	1
Don't waste money Fuddu mobile	1
Is Amazon giving exchange offer with this phone This phone is good for video playback	1
Bad mobile	1
Many people are trying to buy Micromax in their efforts to avoid china products. But even this phone is from china (heard from my friend who bought recently).	1
There is no option for buying....  A problem I m facing	1
Nothing like s8!	1
I request to all plz dont buy any micromax phone..it have so many problem .i bought a micromqx phone only after six month it create so many problem even motherboard problem..plz dnt waste on ur money....	1
Worst phone I have ever seen	1
Initially while going through the comments I wondered that many people Have write a negative review but now I realised that it is a worst phone hanging issues touch sensor not work ing properly .rear camera is of poor quality while we switched it to video mode .touch is also poor . initially I have wrote a good comment after using it for 3month I found this much of complaints .so dear friends don't buy this phone.choose another brand pleeees don't buy it's a request	1
Not buying this phone..	1
Camera zoom not available	1
